CodiProva;NomProva;CodiResultat;NomResultat;LOINC;ProvaAnulada;Sinonims;Secció;Mètode;CENTRE COST;ACTIVITAT
8400;AC. IGG MYCOPLASMA PNEUMONIAE Sèrum;1;IGG MYCOPLASMA PNEUMONIAE Srm;0;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;LIAISON;1038
4414;COMPROVACIÓ dsDNA CRITHIDIA Sèrum;1;DNA CRITHIDIA Sèrum;6457-6;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;BIOPLEX;1035
8403;AC. IGM MYCOPLASMA PNEUMONIAE Sèrum;1;IGM MYCOPLASMA PNEUMONIAE Srm;5257-1;N;;SEROLOGIA INFECCIOSA;Quimioluminiscència;LIAISON;1034
2620;PROTEÏNES L. sinovial;1;PROTEÏNES L. sinovial;2886-0;N;;ORINA/LÍQUIDS/SECREC.;Colorimetria;MODULAR / COBAS INTEGRA;1019
197A;CLOZAPINA Sèrum;1;CLOZAPINA Sèrum;6896-5;N;Leponex;TOXICOLOGIA/FARMACOLOGIA;Cromatografia líquida tàndem masses;LC-MASSES (QTRAP);1018
2533;LDH L. pleural;1;LDH L. pleural;0;N;EC 1.1.1.27;ORINA/LÍQUIDS/SECREC.;Cinètica enzimàtica;MODULAR / COBAS INTEGRA;1016
3531;ERITROPOETINA Sèrum;1;ERITROPOETINA Sèrum;15061-5;N;;BIOQUÍMICA;Electroquimioluminescència;IMMULITE;1001
2610;GLUCOSA L. sinovial;1;GLUCOSA L. sinovial;2348-1;N;;ORINA/LÍQUIDS/SECREC.;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;997
7545;CULTIU AEROBI L. ascític;1;CULTIU AEROBI L. ascític;619-7;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;995
8099;QUANTIFICACIÓ ARN VIH-1 Log Plasma;1;PCR VIH log Plasma;29541-0;N;VIH ARN QUANTITATIU,VIH PCR QUANTITATIVA, HIV CARREGA VIRAL;BIOLOGIA MOLECULAR;Càlcul;ALINITY;991
8601;ANTIGEN ADENOVIRUS Femta;1;ANTIGEN ADENOVIRUS Femta;0;N;;MICROBIOLOGIA;Immunocromatografia;MICROBIOLOGIA GENERAL;988
7510;CULTIU L. cefaloraquidi;1;CULTIU LCR;606-4;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;986
7546;CULTIU ANAEROBI L. ascític;1;CULTIU ANAEROBI L. ascític;619-7;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;986
7532;TINCIÓ GRAM L. pleural;1;TINCIÓ GRAM L. pleural;14360-2;N;Gram líquid pleural;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;981
5150;GLUCOSA-6P-DESHIDROGENASA Sang;1;GLUCOSA-6P-DESHIDROGENASA;2357-2;N;;HEMATOLOGIA;Cinètica;REF;976
8222;AC. IGG QUANTITATIUS SARS-CoV2 (SPIKE) Sèrum;1;IgG SARS-CoV2 (SPIKE) Sèrum;94505-5;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;LIAISON;971
7512;TINCIÓ GRAM L. cefaloraquidi;1;TINCIÓ GRAM LCR;14357-8;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;966
3130;PROGESTERONA Sèrum;1;PROGESTERONA Sèrum;2839-9;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;958
8207R;AC. IGM SARS-CoV2 (ELISA) Sèrum;1;IGM SARS-CoV2 (ELISA) Sèrum;94564-2;N;;SEROLOGIA INFECCIOSA;ELISA;CHORUS TRIO;948
1929;CRIBRATGE LSD Orina esporàdica;1;LSD CRIBRATGE Orina;3732-5;N;Dietilamida de l'àcid lisèrgic;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig;MODULAR / COBAS INTEGRA;934
3232;ALDOSTERONA Sèrum;1;ALDOSTERONA Sèrum;1767-3;N;;HORMONES;Quimioluminiscència;LIAISON;928
7050;CULTIU Frotis nasal;1;CULTIU Frotis nasal;10353-1;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;921
7420;CULTIU Catèter intravenós;1;CULTIU Catèter intravenós;19128-8;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;900
4591;AC. ANTI-HLA SCREENING Sèrum;1;AC. ANTI-HLA I SCREENING;46994-0;N;SCREENING;IMMUNOLOGIA;Luminex;LUMINEX;893
4591;AC. ANTI-HLA SCREENING Sèrum;2;AC. ANTI-HLA II SCREENING;46995-7;N;SCREENING;IMMUNOLOGIA;Luminex;LUMINEX;893
8004;QUANTIFICACIÓ AG. SUPERFÍCIE VIRUS HEPATITIS B Srm;1;AG. SUPERFÍCIE VHB QUANTITATIU;0;N;;SEROLOGIA INFECCIOSA;Electroquimioluminescència;ELECSYS / COBAS H232;891
8437;AC. IGG CHLAMYDOFILA PNEUMONIAE Sèrum;1;IGG CHLAMYDOFILA PNEUMONIAE;51806-8;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;EVOLIS;882
8438;AC. IGM CHLAMYDOFILA PNEUMONIAE Sèrum;1;IGM CHLAMYDOFILA PNEUMONIAE;51807-6;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;EVOLIS;881
2501;FÓRMULA L. pleural;1;C. POLIMORFONUCLEADES L.pleur.;14848-6;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;879
2501;FÓRMULA L. pleural;2;C. MONONUCLEADES L. pleural;14820-5;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;879
4156;IMMUNOGLOBULINA G4 (IgG4) Sèrum;1;IgG4 Sèrum;2469-5;N;;IMMUNOLOGIA;Turbidimetria;BNPROSPECT;874
7409;CULTIU ANAEROBI Úlcera;1;CULTIU ANAEROBI Úlcera;17925-9;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;873
4T11;Platanus acerifolia IgE sèrum;1;IgE Platanus acerifolia;15285-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;862
7406;CULTIU AEROBI Frotis ferida quirúrgica;1;CULTIU ferida quirúrgica;17909-3;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;856
3555;HEMOGLOBINA FETAL Sang;1;HEMOGLOBINA FETAL Sang;42246-9;N;HBF;HEMATOLOGIA;Cromatografia líquida alta resolució;VARIANT/D100;835
7750;CONTROL MICROBIOLÒGIC;1;CONTROL MICROBIOLÒGIC;14325-5;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;835
3552;HEMOGLOBINA A Sang;1;HEMOGLOBINA A Sang;42244-4;N;Hb A;HEMATOLOGIA;Cromatografia líquida alta resolució;VARIANT/D100;834
3550;HEMOGLOBINA A2 Sang;1;HEMOGLOBINA A2 Sang;42245-1;N;Hb A2;HEMATOLOGIA;Cromatografia líquida alta resolució;VARIANT/D100;831
3215;CORTISOL LLIURE Orina 24 h;1;CORTISOL LLIURE Orina concent.;33346-8;N;;HORMONES;Quimioluminiscència;ELECSYS / COBAS H232;826
3215;CORTISOL LLIURE Orina 24 h;2;CORTISOL LLIURE Orina 24 h;2147-7;N;;HORMONES;Quimioluminiscència;ELECSYS / COBAS H232;826
5920;HLA DQ2 Sang;1;HLA DQ2 Sang;10843-1;N;;GENÈTICA;PCR;LUMINEX BIO;824
5930;HLA DQ8 Sang;1;HLA DQ8 Sang;41283-3;N;;GENÈTICA;PCR;LUMINEX BIO;821
4018;CRIOGLOBULINES Sèrum;1;CRIOGLOBULINES Sèrum;2167-5;N;;IMMUNOLOGIA;Precipitació de globulines a 4 ºC;MANUAL GENERAL;818
7801;CRYPTOSPORIDIUM Femta;1;CRIPTOSPORIDIUM Femta;20781-1;N;;MICROBIOLOGIA;Tinció de Kinyoun;MICROBIOLOGIA GENERAL;815
1916;ETANOL Plasma;1;ETANOL Plasma;5643-2;N;;TOXICOLOGIA/FARMACOLOGIA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;814
7210;CULTIU Frotis endocervical;1;CULTIU Frotis endocervical;43410-0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;812
7260;CULTIU Semen;1;CULTIU Semen;53558-3;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;812
2601;FÓRMULA L. sinovial;1;C.POLIMORFONUCLEADES L. sinov.;40491-3;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;807
2601;FÓRMULA L. sinovial;2;CÈL MONONUCLEADES L. sinovial;14822-1;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;807
7001;CULTIU LEGIONEL·LA Esput;1;CULTIU LEGIONEL·LA Esput;590-0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;807
2515;pH L. pleural;1;pH L. pleural;2750-8;N;;ORINA/LÍQUIDS/SECREC.;Potenciometria;ORINA/LIQUIDOS GENERAL;805
7212;TINCIÓ GRAM Frotis endocervical;1;TINCIÓ GRAM F. endocervical;6464-2;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;805
7206;CULTIU Frotis vagino-rectal;1;CULTIU Frotis vagino-rectal;586-8;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;801
8220;D. MOL. SARS-CoV2  F. nasal;1;PCR SARS-CoV2 F. nasal;6,2461E+13;N;;BIOLOGIA MOLECULAR;PCR en temps real;BIOL. MOLEC. GENERAL;788
4785;TRIPTASA Sèrum;1;TRIPTASA Sèrum;21582-2;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;782
9107;PCR JAK2 V617;1;TIPUS MOSTRA JAK;0;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;776
9107;PCR JAK2 V617;2;JAK;36908-2;N;;CITOLOGIA HEMATOLÒGICA;PCR;CITO;776
6217;TROMBOFÍLIA MUTACIÓ 20210G/A GEN F2 Sang;1;COMENTARI MUT 20210G/A Sang;0;N;;GENÈTICA;PCR en temps real;BIOL. MOLEC. GENERAL;763
6217;TROMBOFÍLIA MUTACIÓ 20210G/A GEN F2 Sang;2;GENOTIP FII 20210G/A Sang;24475-6;N;;GENÈTICA;PCR en temps real;BIOL. MOLEC. GENERAL;763
3150;beta-HCG Sèrum;1;HCG Beta-;21198-7;N;Coriogonadotropina, Gonadotropina coriónica humana, Gonadrotrofina coriónic;HORMONES;Electroquimioluminescència;IMMULITE;761
4F76;a-Lactoalbúmina (llet vaca) IgE sèrum;1;IgE a-lactoalbúmina vaca;7445-0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;760
4460;AC. ANTI-Jo1 Sèrum;1;AC. ANTI-Jo1 Sèrum;35333-4;N;Ac anti-Jo1, anti Jo-1;AUTOIMMUNITAT;Enzimoimmunoassaig;BIOPLEX;757
6165;FACTOR VIII C Plasma;1;FACTOR VIII:C Plasma;3209-4;N;Factor VIII:C, Factor VIII coagulant, factor anti-hemofílic A;HEMOSTÀSIA;Coagulatiu;CS;757
7544;TINCIÓ GRAM L. ascític;1;TINCIÓ GRAM L. ascític;14359-4;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;757
4F77;b-Lactoglobulina (llet vaca) IgE sèrum;1;IgE b-lactoglobulina vaca;41397-1;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;747
1700;ADENOSIN DEAMINASA (ADA) L. pleural;1;ADA L. pleural;9404-5;N;;ORINA/LÍQUIDS/SECREC.;Cinètica enzimàtica;MODULAR / COBAS INTEGRA;742
8411;AC. IGM LEGIONELLA PNEUMOPHILA Sèrum;1;IGM LEGIONELLA PNEUMOPHILA Srm;5012549;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;REF;741
8412;AC. IGG LEGIONELLA PNEUMOPHILA Sèrum;1;IGG LEGIONELLA PNEUMOPHILA Srm;0;N;;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;REF;741
4F01;Clara d'ou IgE sèrum;1;IgE clara d'ou;6106-9;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;741
8681;AC. IGG ERYTHROVIRUS B19 Sèrum;1;IGG ERYTHROVIRUS B19 Sèrum;5273-8;N;;SEROLOGIA INFECCIOSA;Quimioluminiscència;LIAISON;739
8680;AC. IGM ERYTHROVIRUS B19 Sèrum;1;IGM ERYTHROVIRUS B19 Sèrum;5274-6;N;Parvovirus B19 IgM;SEROLOGIA INFECCIOSA;Quimioluminiscència;LIAISON;738
7085R;ESTUDI MRSA Frotis rectal;1;ESTUDI MRSA Frotis rectal;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;733
2412;A. LÀCTIC L. cefaloraquidi;1;ÀCID LÀCTIC LCR;2520-5;N;;ORINA/LÍQUIDS/SECREC.;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;730
3070;PÈPTID C Sèrum;1;PÈPTID C Sèrum;1986-9;N;;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;723
4490;AC. ANTI-CÈL·LULES PARIETALS Sèrum;1;AC. ANTI-CÈL. PARIETALS Sèrum;26969-6;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;HELIOS;723
1986;VANCOMICINA (VALL) Sèrum;1;VANCOMICINA (VALL) Sèrum;4092-3;N;;TOXICOLOGIA/FARMACOLOGIA;Immunoassaig;CDX90;713
6215;RESISTÈNCIA PCA Plasma;1;APTT/PCA;48590-4;N;RPCA;HEMOSTÀSIA;Coagulatiu;CS;707
6215;RESISTÈNCIA PCA Plasma;2;APTT/Cl2Ca;0;N;RPCA;HEMOSTÀSIA;Coagulatiu;CS;707
6215;RESISTÈNCIA PCA Plasma;3;RESISTENCIA PCA Plasma;13590-5;N;RPCA;HEMOSTÀSIA;Coagulatiu;CS;707
6112;TEMPS DE REPTILASE Plasma;1;TEMPS DE REPTILASE Plasma;6683-7;N;;HEMOSTÀSIA;Coagulatiu;CS;696
6112;TEMPS DE REPTILASE Plasma;2;CONTROL;5942-8;N;;HEMOSTÀSIA;Coagulatiu;CS;696
7421G;CULTIU Pell punt inserció catèter;1;CULTIU Pell inserció catèter;0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;696
3064;AC. ANTI-GAD65 Sèrum;1;AC. ANTI-GAD65 Sèrum;13926-1;N;;AUTOIMMUNITAT;Enzimoimmunoassaig;TRITURUS;695
6113;TEMPS DE  REPTILASE RATI Plasma;1;T REPTILASE RATI Plasma;68326-8;N;;HEMOSTÀSIA;Càlcul;CS;695
8053;CONFIRMATORI VIRUS HEPATITIS C (RIBA) Sèrum;1;RIBA HEPATITIS C Sèrum;5199-5;N;Confirmatori VHC, RIBA;SEROLOGIA INFECCIOSA;Immunoblotting;MANUAL GENERAL;686
5200;ESTUDI Moll d'os;1;PUNCIÓ;0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;2;MATERIAL;0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;3;CEL·LULARITAT;0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;4;SÈRIE ROJA;40689-2;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;5;SÈRIE GRANULOCITICA;67814-4;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;6;MONÒCITS;11112-0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;7;MACRÒFAGS;63552-4;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;8;SÈRIE LIMFOIDE;11108-8;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;9;MEGACARIÒCITS;40688-4;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;10;OBSERVACIONS;0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
5200;ESTUDI Moll d'os;11;MORFOLOGIA DE SANG PERIF;0;N;Mielograma;CITOLOGIA HEMATOLÒGICA;Microscòpia;CITO;679
7099;BACTERIÚRIA EMBARÀS;1;BACTERIÚRIA EMBÀRAS;0;N;;MICROBIOLOGIA;Cultiu quantitatiu;MICROBIOLOGIA GENERAL;671
3350;VITAMINA D (1,25-DIHIDROXI) Sèrum;1;VITAMINA D (1,25-OH) Sèrum;1649-3;N;Calcitriol;HORMONES;Quimioluminiscència;LIAISON;667
4F75;Rovell d'ou IgE sèrum;1;IgE rovell d'ou;6107-7;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;666
7040;CULTIU Frotis faringi;1;CULTIU Frotis faringi;626-2;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;665
8143R;ARRAY I. TRANSMISSIÓ SEXUAL Rectal;1;CHLAMYDIA TRACHOMATIS Rectal;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;663
8143R;ARRAY I. TRANSMISSIÓ SEXUAL Rectal;2;NEISSERIA GONORRHOEAE Rectal;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;663
8143R;ARRAY I. TRANSMISSIÓ SEXUAL Rectal;3;TRICHOMONAS VAGINALIS Rectal;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;663
8143R;ARRAY I. TRANSMISSIÓ SEXUAL Rectal;4;MYCOPLASMA GENITALIUM Rectal;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;663
3180;GH (HORMONA DEL CREIXEMENT) Sèrum;1;H. CREIXEMENT (GH) Sèrum;2963-7;N;GH;HORMONES;Electroquimioluminescència;ELECSYS / COBAS H232;657
1913;CRIBRATGE BARBITÚRICS Orina esporàdica;1;BARBITÚRICS Orina;3377-9;N;;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;642
1913;CRIBRATGE BARBITÚRICS Orina esporàdica;2;BARBITÚRICS Orina (quanti);16430-1;N;;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig homogeni;MODULAR / COBAS INTEGRA;642
7003;CULTIU FONGS Esput;1;CULTIU FONGS Esput;577-7;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;635
1161;FOSFAT Orina 24 h;1;FOSFAT Orina concentració;21458-5;N;FÒSFOR Orina 24h;ORINA/LÍQUIDS/SECREC.;Colorimetria;MODULAR / COBAS INTEGRA;629
1161;FOSFAT Orina 24 h;2;FOSFAT Orina 24 h;2779-7;N;FÒSFOR Orina 24h;ORINA/LÍQUIDS/SECREC.;Colorimetria;MODULAR / COBAS INTEGRA;629
7407;CULTIU ANAEROBI Frotis ferida quirúrgica;1;C.ANAEROBI ferida quirúrgica;17925-9;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;619
8143F;ARRAY I. TRANSMISSIÓ SEXUAL Faringi;1;CHLAMYDIA TRACHOMATIS Faringi;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;619
8143F;ARRAY I. TRANSMISSIÓ SEXUAL Faringi;2;NEISSERIA GONORRHOEAE Faringi;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;619
8143F;ARRAY I. TRANSMISSIÓ SEXUAL Faringi;3;TRICHOMONAS VAGINALIS Faringi;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;619
8143F;ARRAY I. TRANSMISSIÓ SEXUAL Faringi;4;MYCOPLASMA GENITALIUM Faringi;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;619
9000;CARIOTIP CONSTITUCIONAL Sang;1;CARIOTIP CONSTIT. Sang;50619-6;N;;CITOLOGIA HEMATOLÒGICA;Cultiu cel·lular;REF;618
8143E;ARRAY I. TRANSMISSIÓ SEXUAL Endocervical;1;C. TRACHOMATIS Endocervical;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;603
8143E;ARRAY I. TRANSMISSIÓ SEXUAL Endocervical;2;N. GONORRHOEAE Endocervical;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;603
8143E;ARRAY I. TRANSMISSIÓ SEXUAL Endocervical;3;T. VAGINALIS Endocervical;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;603
8143E;ARRAY I. TRANSMISSIÓ SEXUAL Endocervical;4;M. GENITALIUM Endocervical;0;N;;BIOLOGIA MOLECULAR;Array;BIOL. MOLEC. GENERAL;603
8133;AC. IGG VIRUS HERPES SIMPLE 2 Sèrum;1;IGG HERPES SIMPLE 2 Sèrum;5209-2;N;Ac. IgG VHS-2, herpes genital;SEROLOGIA INFECCIOSA;Quimioluminiscència;LIAISON;600
4153;IMMUNOGLOBULINA G1 (IgG1) Sèrum;1;IgG1 Sèrum;2466-1;N;;IMMUNOLOGIA;Turbidimetria;BNPROSPECT;599
4154;IMMUNOGLOBULINA G2 (IgG2) Sèrum;1;IgG2 Sèrum;2467-9;N;IGG2;IMMUNOLOGIA;Turbidimetria;BNPROSPECT;599
8134;AC. IGM VIRUS HERPES SIMPLE 2 Sèrum;1;IGM HERPES SIMPLE 2 Sèrum;5210-0;N;Ac. IgM VHS-2, herpes genital IgM;SEROLOGIA INFECCIOSA;Enzimoimmunoassaig;EVOLIS;598
4M03;Aspergillus fumigatus IgE Sèrum;1;IgE Aspergillus fumigatus;6025-1;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;598
4155;IMMUNOGLOBULINA G3 (IgG3) Sèrum;1;IgG3 Sèrum;2468-7;N;;IMMUNOLOGIA;Turbidimetria;BNPROSPECT;597
8219S;D. MOL. SARS-CoV2 (SY) Nasofaringi;1;PCR SARS-CoV2 Nasofaringi;6,2461E+13;N;;BIOLOGIA MOLECULAR;PCR en temps real;CIC;597
4489;AC. ANTI-FACTOR INTRÍNSEC Sèrum;1;AC. ANTI-FACT. INTRÍNSEC Sèrum;56539-0;N;ANTICOSSOS ANTI-FACTOR INTRÍNSEC;AUTOIMMUNITAT;Enzimoimmunoassaig;TRITURUS;593
4998C;CROMOGRANINA A Sèrum;1;CROMOGRANINA A Sèrum;9811-1;N;;MARCADORS TUMORALS;Enzimoimmunoassaig;REF;584
1961;CARBAMAZEPINA Sèrum;1;CARBAMACEPINA Sèrum;3432-2;N;Tegretol;TOXICOLOGIA/FARMACOLOGIA;Enzimoimmunoassaig;MODULAR / COBAS INTEGRA;580
4496;AC. IGG ANTI-TRANSGLUTAMINASA TISSULAR Srm;1;IGG TRANSGLUTAMINASA TISSULAR;56537-4;N;Antitransglutaminasa tissular IgG, Ac;AUTOIMMUNITAT;Enzimoimmunoassaig;BIOPLEX;576
1006;GLUCOSA 1 h/embaràs Sèrum;1;GLUCOSA 1 h/embaràs Sèrum;1501-6;N;TTOG, corva de glucosa;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;570
7573;ID. BACTERIS SISTEMA MALDI-TOF;1;Identificacio bacteri;0;N;MALDITOF;MICROBIOLOGIA;Sistema MALDI;MICROBIOLOGIA GENERAL;565
4440;AC. ANTI-CENTRÒMER Sèrum;1;AC. ANTI-CENTRÒMER Sèrum;16570-4;N;;AUTOIMMUNITAT;Immunofluorescència indirecta;HELIOS;562
4P04;Anisakis IgE Sèrum;1;Anisakis IgE sèrum;10919-9;N;Paràsit peix;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;558
1008;GLUCOSA 3 h/embaràs Sèrum;1;GLUCOSA 3 h/embaràs Sèrum;1530-5;N;;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;556
4PH1;PHADIATOP Sèrum;1;PHADIATOP Sèrum;7599-4;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;556
1007;GLUCOSA 2 h/embaràs Sèrum;1;GLUCOSA 2 h/embaràs Sèrum;1514-9;N;TTOG, corva de glucosa;BIOQUÍMICA;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;555
8048;AC. IGG VIRUS HEPATITIS C URGENT Sèrum;1;IGG VHC (URGENT) Sèrum;13955-0;N;;SEROLOGIA INFECCIOSA;Meia;ELECSYS / COBAS H232;554
8206R;AC. IGG SARS-CoV2 (ELISA) Sèrum;1;IGG SARS-CoV2 (ELISA) Sèrum;94563-4;N;;SEROLOGIA INFECCIOSA;ELISA;CHORUS TRIO;550
4G06;Phleum pratense IgE sèrum;1;IgE Phleum pratense;6265-3;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;549
7060;CULTIU Frotis òtic;1;CULTIU Frotis òtic;608-0;N;;MICROBIOLOGIA;Cultiu;MICROBIOLOGIA GENERAL;541
8275;AC. IGG BORRELIA BURGDORFERI Sèrum;1;IGG B. BURGDORFERI Sèrum;5062-5;N;;SEROLOGIA INFECCIOSA;Quimioluminiscència;VIRCLIA;536
2014;HEMATÚRIA DISMÒRFICA;1;Hematúria dismòrfica;0;N;;ORINA/LÍQUIDS/SECREC.;Microscòpia;ORINA/LIQUIDOS GENERAL;534
205RD;rDer p 10 (tropomiosina àcar) IgE sèrum;1;IgE rDer p 10 (tropom. àcar);0;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;532
4F78;Caseïna (llet vaca) IgE sèrum;1;IgE caseïna (llet vaca);6062-4;N;;AL·LÈRGIA;Fluorenzimoimmunoassaig;PHADIA 250;532
1018;AST (GOT) PoC;1;AST (GOT) PoC;0;N;AST,ASAT, Glutamic-Oxalacetic transaminasa serica;BIOQUÍMICA;Cinètica enzimàtica;COBAS MOVILAB GENERAL;523
4475;AC. ANTI-ANTIGEN HEPÀTIC SOLUBLE  Sèrum;1;AC. ANTI-AG. SOLUBLE HEPÀTIC;0;N;anti-SLA;AUTOIMMUNITAT;Immunoblotting;BLOT IMMUNO;520
8110;D. MOLECULAR M. TUBERCULOSIS COMPLEX M. directa;1;PCR M. TUBERCULOSIS C. Mostra;58931-7;N;;BIOLOGIA MOLECULAR;PCR en temps real;FLUOROCYCLER;520
8500;ANTIESTREPTOLISINA Sèrum;1;ANTIESTREPTOLISINA Sèrum;5370-2;N;ASLO;SEROLOGIA INFECCIOSA;Immunoturbidimetria;MODULAR / COBAS INTEGRA;518
7062;TINCIÓ GRAM Frotis òtic;1;TINCIÓ GRAM Frotis Òtic;14365-1;N;;MICROBIOLOGIA;Tinció de Gram;MICROBIOLOGIA GENERAL;515
1031;URAT Orina 24 h;1;URAT Orina concentració;21587-1;N;uricosúria;ORINA/LÍQUIDS/SECREC.;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;512
1031;URAT Orina 24 h;2;URAT Orina 24 h;3087-4;N;uricosúria;ORINA/LÍQUIDS/SECREC.;Enzimàtic espectrofotometria;MODULAR / COBAS INTEGRA;512
8808;AC. IGG TRYPANOSOMA CRUZI (CLIA) Sèrum;1;IGG T. CRUZI (CLIA) Sèrum;0;N;;SEROLOGIA INFECCIOSA;Quimioluminiscència;LIAISON;510
